FROM_STATION,TO_STATION,FLOW
水贝站,翻身站,62
水贝站,红树湾站,1
水贝站,罗湖站,366
水贝站,白石龙站,90
水贝站,百鸽笼站,166
水贝站,白石洲站,88
水贝站,华侨城站,40
水贝站,丹竹头站,1691
水贝站,东角头站,34
水贝站,下水径站,407
水贝站,前海湾站,1
水贝站,侨城东站,38
水贝站,湖贝站,28
水贝站,华强北站,148
水贝站,世界之窗站,56
水贝站,侨城北站,19
水贝站,六约站,808
水贝站,会展中心站,176
水贝站,侨香站,28
水贝站,兴东站,33
水贝站,华新站,341
水贝站,五和站,345
水贝站,上水径站,105
水贝站,国贸站,289
水贝站,固戍站,61
水贝站,后瑞站,20
水贝站,福永站,42
水贝站,南山站,105
水贝站,机场站,49
水贝站,碧海湾站,33
水贝站,宝安站,15
水贝站,桥头站,14
水贝站,香蜜湖站,31
水贝站,鲤鱼门站,31
水贝站,大芬站,1036
水贝站,太安站,64
水贝站,大运站,163
水贝站,福田口岸站,25
水贝站,竹子林站,78
水贝站,福田站,243
水贝站,红山站,37
水贝站,科学馆站,187
水贝站,科苑站,57
水贝站,红岭站,161
水贝站,上梅林站,66
水贝站,高新园站,136
水贝站,香蜜站,7
水贝站,安托山站,16
水贝站,坂田站,293
水贝站,福民站,66
水贝站,少年宫站,127
水贝站,岗厦站,212
水贝站,坪洲站,48
水贝站,宝体站,7
水贝站,市民中心站,45
水贝站,益田站,184
水贝站,石厦站,149
水贝站,深湾站,1
水贝站,布吉站,1159
水贝站,上塘站,67
水贝站,深圳湾公园站,13
水贝站,民治站,289
水贝站,怡景站,101
水贝站,民乐站,51
水贝站,布心站,21
水贝站,横岗站,589
水贝站,新安站,12
水贝站,蛇口港站,12
深康站,清湖站,43
深康站,深大站,223
深康站,深圳北站,38
深康站,水湾站,40
深康站,湾厦站,19
深康站,爱联站,5
深康站,田贝站,18
深康站,燕南站,121
深康站,登良站,140
深康站,灵芝站,12
深康站,留仙洞站,18
深康站,海月站,81
深康站,洪浪北站,15
深康站,永湖站,2
深康站,海上世界站,39
深康站,机场东站,10
深康站,新秀站,26
深康站,晒布站,31
深康站,桃园站,122
深康站,景田站,366
深康站,杨美站,5
深康站,木棉湾站,7
深康站,岗厦北站,95
深康站,宝安中心站,18
深康站,宝华站,5
深康站,大学城站,17
深康站,大剧院站,122
深康站,塘朗站,44
深康站,通新岭站,20
深康站,吉祥站,1
深康站,塘坑站,8
深康站,南联站,6
深康站,双龙站,11
深康站,大新站,45
深康站,后海站,176
深康站,莲花西站,127
深康站,莲花村站,30
深康站,翠竹站,35
深康站,老街站,23
深康站,莲花北站,11
深康站,翻身站,8
深康站,红树湾站,69
深康站,罗湖站,33
深康站,白石龙站,15
深康站,百鸽笼站,1
深康站,白石洲站,82
深康站,华侨城站,58
深康站,丹竹头站,10
深康站,东角头站,43
深康站,下水径站,10
深康站,前海湾站,2
深康站,侨城东站,107
深康站,湖贝站,55
深康站,华强北站,175
深康站,世界之窗站,792
深康站,侨城北站,208
深康站,六约站,3
深康站,会展中心站,57
深康站,侨香站,411
深康站,兴东站,35
深康站,华新站,30
深康站,五和站,18
深康站,上水径站,1
深康站,国贸站,21
深康站,固戍站,26
深康站,后瑞站,5
深康站,福永站,9
深康站,南山站,48
深康站,机场站,29
深康站,碧海湾站,2
深康站,宝安站,2
深康站,桥头站,5
深康站,香蜜湖站,35
深康站,鲤鱼门站,26
深康站,大芬站,12
深康站,太安站,28
深康站,大运站,3
深康站,福田口岸站,34
深康站,竹子林站,300
深康站,福田站,262
深康站,红山站,7
深康站,科学馆站,26
深康站,科苑站,313
深康站,红岭站,23
深康站,上梅林站,61
深康站,高新园站,336
深康站,香蜜站,45
深康站,安托山站,120
深康站,坂田站,6
深康站,福民站,33
深康站,少年宫站,30
深康站,岗厦站,42
深康站,坪洲站,16
深康站,宝体站,16
深康站,市民中心站,97
深康站,益田站,131
深康站,石厦站,54
深康站,布吉站,12
深康站,上塘站,6
深康站,深圳湾公园站,19
深康站,民治站,25
深康站,怡景站,20
深康站,民乐站,28
深康站,布心站,9
深康站,横岗站,13
深康站,新安站,13
深康站,蛇口港站,34
清湖站,深大站,1087
清湖站,深圳北站,7573
清湖站,水湾站,212
清湖站,湾厦站,91
清湖站,爱联站,100
清湖站,田贝站,239
清湖站,燕南站,397
清湖站,登良站,322
清湖站,灵芝站,963
清湖站,留仙洞站,787
清湖站,海月站,186
清湖站,洪浪北站,693
清湖站,永湖站,90
清湖站,海上世界站,122
清湖站,机场东站,140
清湖站,新秀站,175
清湖站,晒布站,367
清湖站,桃园站,509
清湖站,景田站,682
清湖站,杨美站,618
清湖站,木棉湾站,227
清湖站,岗厦北站,505
清湖站,宝安中心站,344
清湖站,宝华站,193
清湖站,大学城站,839
清湖站,大剧院站,1259
清湖站,塘朗站,965
清湖站,通新岭站,404
清湖站,吉祥站,125
清湖站,塘坑站,201
清湖站,南联站,182
清湖站,双龙站,314
清湖站,大新站,531
清湖站,后海站,788
清湖站,莲花西站,346
清湖站,莲花村站,292
清湖站,翠竹站,429
清湖站,荷坳站,85
清湖站,老街站,1797
清湖站,莲花北站,1797
清湖站,翻身站,645
清湖站,红树湾站,52
清湖站,罗湖站,1069
清湖站,白石龙站,2243
清湖站,百鸽笼站,296
清湖站,白石洲站,378
清湖站,华侨城站,171
清湖站,丹竹头站,332
清湖站,东角头站,194
清湖站,下水径站,470
清湖站,前海湾站,51
清湖站,侨城东站,1001
清湖站,湖贝站,440
清湖站,华强北站,1446
清湖站,世界之窗站,463
清湖站,侨城北站,181
清湖站,六约站,208
清湖站,会展中心站,3823
清湖站,侨香站,282
清湖站,兴东站,861
清湖站,临海站,6
清湖站,华新站,746
清湖站,五和站,1045
清湖站,上水径站,290
清湖站,国贸站,918
清湖站,固戍站,502
清湖站,后瑞站,208
清湖站,福永站,236
清湖站,南山站,700
清湖站,机场站,326
清湖站,碧海湾站,101
清湖站,宝安站,29
清湖站,桥头站,175
清湖站,香蜜湖站,257
清湖站,鲤鱼门站,179
清湖站,大芬站,235
清湖站,太安站,270
清湖站,大运站,82
清湖站,福田口岸站,3178
清湖站,竹子林站,594
清湖站,福田站,1043
清湖站,红山站,2308
清湖站,科学馆站,1165
清湖站,科苑站,867
清湖站,红岭站,309
清湖站,上梅林站,3167
清湖站,高新园站,1548
清湖站,香蜜站,92
清湖站,安托山站,38
清湖站,坂田站,634
清湖站,福民站,1420
清湖站,少年宫站,2297
清湖站,岗厦站,1024
清湖站,坪洲站,456
清湖站,宝体站,186
清湖站,市民中心站,1484
清湖站,益田站,627
清湖站,石厦站,887
清湖站,深湾站,19
清湖站,布吉站,1028
清湖站,上塘站,2935
清湖站,深圳湾公园站,347
清湖站,民治站,1321
清湖站,怡景站,503
清湖站,民乐站,1266
清湖站,布心站,167
清湖站,横岗站,326
清湖站,新安站,78
清湖站,蛇口港站,126
深大站,深圳北站,775
深大站,水湾站,212
深大站,湾厦站,159
深大站,爱联站,125
深大站,田贝站,193
深大站,燕南站,75
深大站,登良站,182
深大站,灵芝站,1568
深大站,留仙洞站,287
深大站,海月站,218
深大站,洪浪北站,1505
深大站,永湖站,65
深大站,海上世界站,101
深大站,机场东站,1381
深大站,新秀站,251
深大站,晒布站,273
深大站,桃园站,4111
深大站,景田站,882
深大站,杨美站,318
深大站,木棉湾站,383
深大站,岗厦北站,110
深大站,宝安中心站,1774
深大站,宝华站,181
深大站,大学城站,251
深大站,大剧院站,1297
深大站,塘朗站,192
深大站,通新岭站,142
深大站,吉祥站,94
深大站,塘坑站,149
深大站,南联站,123
深大站,双龙站,183
深大站,大新站,4910
深大站,后海站,256
深大站,莲花西站,133
深大站,莲花村站,163
深大站,翠竹站,371
深大站,荷坳站,76
深大站,老街站,768
深大站,莲花北站,225
深大站,翻身站,1683
深大站,红树湾站,86
深大站,罗湖站,696
深大站,白石龙站,970
深大站,百鸽笼站,212
深大站,白石洲站,4860
深大站,华侨城站,463
深大站,丹竹头站,622
深大站,东角头站,355
深大站,下水径站,224
深大站,前海湾站,70
深大站,侨城东站,566
深大站,湖贝站,190
深大站,华强北站,71
深大站,世界之窗站,1988
深大站,侨城北站,212
深大站,六约站,196
深大站,会展中心站,987
深大站,侨香站,207
深大站,兴东站,535
深大站,临海站,20
深大站,华新站,175
深大站,五和站,1048
深大站,上水径站,213
深大站,国贸站,709
深大站,固戍站,9936
深大站,后瑞站,2511
深大站,福永站,1265
深大站,南山站,236
深大站,机场站,327
深大站,碧海湾站,946
深大站,宝安站,210
深大站,桥头站,1404
深大站,机场北站,4
深大站,香蜜湖站,426
深大站,鲤鱼门站,1657
深大站,大芬站,533
深大站,太安站,147
深大站,大运站,108
深大站,福田口岸站,256
深大站,竹子林站,792
深大站,福田站,253
深大站,红山站,367
深大站,科学馆站,686
深大站,科苑站,97
深大站,红岭站,207
深大站,上梅林站,373
深大站,高新园站,1438
深大站,香蜜站,98
深大站,安托山站,78
深大站,坂田站,445
深大站,福民站,472
深大站,少年宫站,199
深大站,岗厦站,1201
深大站,坪洲站,14882
深大站,宝体站,2371
深大站,市民中心站,198
深大站,益田站,368
深大站,石厦站,446
深大站,深湾站,4
深大站,布吉站,526
深大站,上塘站,439
深大站,深圳湾公园站,50
深大站,民治站,1081
深大站,怡景站,189
深大站,民乐站,646
深大站,布心站,206
深大站,横岗站,244
深大站,新安站,952
深大站,蛇口港站,68
深圳北站,水湾站,388
深圳北站,湾厦站,168
深圳北站,爱联站,566
深圳北站,田贝站,509
深圳北站,燕南站,393
深圳北站,登良站,398
深圳北站,灵芝站,3768
深圳北站,留仙洞站,1521
深圳北站,海月站,262
深圳北站,洪浪北站,2048
深圳北站,永湖站,273
深圳北站,海上世界站,200
深圳北站,机场东站,749
深圳北站,新秀站,222
深圳北站,晒布站,534
深圳北站,桃园站,692
深圳北站,景田站,592
深圳北站,杨美站,1836
深圳北站,木棉湾站,664
深圳北站,岗厦北站,301
深圳北站,宝安中心站,1360
深圳北站,宝华站,443
深圳北站,大学城站,1851
深圳北站,大剧院站,1149
深圳北站,塘朗站,1445
深圳北站,通新岭站,258
深圳北站,吉祥站,474
深圳北站,塘坑站,740
深圳北站,南联站,606
深圳北站,双龙站,1229
深圳北站,大新站,1038
深圳北站,后海站,803
深圳北站,莲花西站,241
深圳北站,莲花村站,190
深圳北站,翠竹站,338
深圳北站,荷坳站,337
深圳北站,老街站,1425
深圳北站,莲花北站,1210
深圳北站,翻身站,2329
深圳北站,红树湾站,52
深圳北站,罗湖站,1878
深圳北站,白石龙站,1525
深圳北站,百鸽笼站,955
深圳北站,白石洲站,632
深圳北站,华侨城站,246
深圳北站,丹竹头站,1365
深圳北站,东角头站,329
深圳北站,下水径站,1351
深圳北站,前海湾站,391
深圳北站,侨城东站,287
深圳北站,湖贝站,730
深圳北站,华强北站,1232
深圳北站,世界之窗站,738
深圳北站,侨城北站,170
深圳北站,六约站,560
深圳北站,会展中心站,2951
深圳北站,侨香站,166
深圳北站,兴东站,2006
深圳北站,临海站,54
深圳北站,华新站,613
深圳北站,五和站,5374
深圳北站,上水径站,1026
深圳北站,国贸站,917
深圳北站,固戍站,1779
深圳北站,后瑞站,883
深圳北站,福永站,991
深圳北站,南山站,1561
深圳北站,机场站,1357
深圳北站,碧海湾站,344
深圳北站,宝安站,69
深圳北站,桥头站,734
深圳北站,机场北站,8
深圳北站,香蜜湖站,193
深圳北站,鲤鱼门站,311
深圳北站,大芬站,866
深圳北站,太安站,768
深圳北站,大运站,524
深圳北站,福田口岸站,5212
深圳北站,竹子林站,533
深圳北站,福田站,736
深圳北站,红山站,1189
深圳北站,科学馆站,977
深圳北站,科苑站,540
深圳北站,红岭站,475
深圳北站,上梅林站,2692
深圳北站,高新园站,962
深圳北站,香蜜站,77
深圳北站,安托山站,93
深圳北站,坂田站,2688
深圳北站,福民站,1830
深圳北站,少年宫站,1281
深圳北站,岗厦站,1041
深圳北站,坪洲站,1646
深圳北站,宝体站,401
深圳北站,市民中心站,1004
深圳北站,益田站,486
深圳北站,石厦站,813
深圳北站,深湾站,14
深圳北站,布吉站,3553
深圳北站,上塘站,1525
深圳北站,深圳湾公园站,218
深圳北站,民治站,2442
深圳北站,怡景站,1567
深圳北站,民乐站,1175
深圳北站,布心站,583
深圳北站,横岗站,1190
深圳北站,新安站,198
深圳北站,蛇口港站,287
水湾站,湾厦站,486
水湾站,爱联站,33
水湾站,田贝站,40
水湾站,燕南站,54
水湾站,登良站,823
水湾站,灵芝站,162
水湾站,留仙洞站,68
水湾站,海月站,788
水湾站,洪浪北站,170
水湾站,永湖站,10
水湾站,海上世界站,347
水湾站,机场东站,51
水湾站,新秀站,105
水湾站,晒布站,49
水湾站,桃园站,92
水湾站,景田站,342
水湾站,杨美站,67
水湾站,木棉湾站,60
水湾站,岗厦北站,97
水湾站,宝安中心站,107
水湾站,宝华站,25
水湾站,大学城站,74
水湾站,大剧院站,290
水湾站,塘朗站,54
水湾站,通新岭站,26
水湾站,吉祥站,26
水湾站,塘坑站,47
水湾站,南联站,20
水湾站,双龙站,59
水湾站,大新站,94
水湾站,后海站,1294
水湾站,莲花西站,94
水湾站,莲花村站,60
水湾站,翠竹站,60
水湾站,荷坳站,19
水湾站,老街站,154
水湾站,莲花北站,26
水湾站,翻身站,165
水湾站,红树湾站,276
水湾站,罗湖站,178
水湾站,白石龙站,185
水湾站,百鸽笼站,70
水湾站,白石洲站,417
水湾站,华侨城站,88
水湾站,丹竹头站,88
水湾站,东角头站,549
水湾站,下水径站,72
水湾站,前海湾站,26
水湾站,侨城东站,108
水湾站,湖贝站,142
水湾站,华强北站,222
水湾站,世界之窗站,976
水湾站,侨城北站,249
水湾站,六约站,41
水湾站,会展中心站,163
水湾站,侨香站,106
水湾站,兴东站,100
水湾站,临海站,2
水湾站,华新站,42
水湾站,五和站,186
水湾站,上水径站,47
水湾站,国贸站,115
水湾站,固戍站,355
水湾站,后瑞站,108
水湾站,福永站,326
水湾站,南山站,270
水湾站,机场站,200
水湾站,碧海湾站,515
水湾站,宝安站,196
水湾站,桥头站,224
水湾站,香蜜湖站,56
水湾站,鲤鱼门站,58
水湾站,大芬站,100
水湾站,太安站,67
水湾站,大运站,32
水湾站,福田口岸站,61
水湾站,竹子林站,112
水湾站,福田站,297
水湾站,红山站,84
水湾站,科学馆站,65
水湾站,科苑站,1423
水湾站,红岭站,52
水湾站,上梅林站,111
水湾站,高新园站,434
水湾站,香蜜站,72
水湾站,安托山站,48
水湾站,坂田站,109
水湾站,福民站,56
水湾站,少年宫站,73
水湾站,岗厦站,143
水湾站,坪洲站,510
水湾站,宝体站,48
水湾站,市民中心站,113
水湾站,益田站,92
水湾站,石厦站,94
水湾站,深湾站,3
水湾站,布吉站,145
水湾站,上塘站,64
水湾站,深圳湾公园站,53
水湾站,民治站,201
水湾站,怡景站,62
水湾站,民乐站,96
水湾站,布心站,37
水湾站,横岗站,54
水湾站,新安站,37
水湾站,蛇口港站,505
湾厦站,爱联站,14
湾厦站,田贝站,29
湾厦站,燕南站,68
湾厦站,登良站,395
湾厦站,灵芝站,109
湾厦站,留仙洞站,17
湾厦站,海月站,445
湾厦站,洪浪北站,95
湾厦站,永湖站,12
湾厦站,海上世界站,533
湾厦站,机场东站,27
湾厦站,新秀站,24
湾厦站,晒布站,27
湾厦站,桃园站,134
湾厦站,景田站,177
湾厦站,杨美站,33
湾厦站,木棉湾站,17
湾厦站,岗厦北站,87
湾厦站,宝安中心站,38
湾厦站,宝华站,29
湾厦站,大学城站,44
湾厦站,大剧院站,226
湾厦站,塘朗站,46
湾厦站,通新岭站,22
湾厦站,吉祥站,12
湾厦站,塘坑站,20
湾厦站,南联站,7
湾厦站,双龙站,36
湾厦站,大新站,134
湾厦站,后海站,947
湾厦站,莲花西站,88
湾厦站,莲花村站,23
湾厦站,翠竹站,54
湾厦站,荷坳站,5
湾厦站,老街站,76
湾厦站,莲花北站,15
湾厦站,翻身站,98
湾厦站,红树湾站,262
湾厦站,罗湖站,78
湾厦站,白石龙站,57
湾厦站,百鸽笼站,16
湾厦站,白石洲站,180
湾厦站,华侨城站,67
湾厦站,丹竹头站,58
湾厦站,东角头站,496
湾厦站,下水径站,25
湾厦站,前海湾站,16
湾厦站,侨城东站,53
湾厦站,湖贝站,92
湾厦站,华强北站,142
湾厦站,世界之窗站,458
湾厦站,侨城北站,116
湾厦站,六约站,33
湾厦站,会展中心站,120
湾厦站,侨香站,102
湾厦站,兴东站,56
湾厦站,临海站,14
湾厦站,华新站,14
湾厦站,五和站,108
湾厦站,上水径站,11
湾厦站,国贸站,57
湾厦站,固戍站,127
湾厦站,后瑞站,60
湾厦站,福永站,98
湾厦站,南山站,296
湾厦站,机场站,118
湾厦站,碧海湾站,141
湾厦站,宝安站,113
湾厦站,桥头站,67
湾厦站,机场北站,1
湾厦站,香蜜湖站,27
湾厦站,鲤鱼门站,49
湾厦站,大芬站,31
湾厦站,太安站,19
湾厦站,大运站,12
湾厦站,福田口岸站,44
湾厦站,竹子林站,96
湾厦站,福田站,283
湾厦站,红山站,39
湾厦站,科学馆站,76
湾厦站,科苑站,815
湾厦站,红岭站,35
湾厦站,上梅林站,76
湾厦站,高新园站,304
湾厦站,香蜜站,36
湾厦站,安托山站,24
湾厦站,坂田站,53
湾厦站,福民站,39
湾厦站,少年宫站,40
湾厦站,岗厦站,119
湾厦站,坪洲站,113
湾厦站,宝体站,19
湾厦站,市民中心站,86
湾厦站,益田站,52
湾厦站,石厦站,66
湾厦站,深湾站,6
湾厦站,布吉站,65
湾厦站,上塘站,44
湾厦站,深圳湾公园站,25
湾厦站,民治站,88
湾厦站,怡景站,26
湾厦站,民乐站,37
湾厦站,布心站,11
湾厦站,横岗站,30
湾厦站,新安站,38
湾厦站,蛇口港站,121
爱联站,田贝站,408
爱联站,燕南站,18
爱联站,登良站,37
爱联站,灵芝站,61
爱联站,留仙洞站,52
爱联站,海月站,37
爱联站,洪浪北站,49
爱联站,永湖站,395
爱联站,海上世界站,17
爱联站,机场东站,16
爱联站,新秀站,49
爱联站,晒布站,420
爱联站,桃园站,66
爱联站,景田站,84
爱联站,杨美站,159
爱联站,木棉湾站,685
爱联站,岗厦北站,27
爱联站,宝安中心站,16
爱联站,宝华站,17
爱联站,大学城站,76
爱联站,大剧院站,349
爱联站,塘朗站,87
爱联站,通新岭站,116
爱联站,吉祥站,1080
爱联站,塘坑站,802
爱联站,南联站,2352
爱联站,双龙站,2082
爱联站,大新站,60
爱联站,后海站,102
爱联站,莲花西站,46
爱联站,莲花村站,162
爱联站,翠竹站,459
爱联站,荷坳站,521
爱联站,老街站,848
爱联站,莲花北站,50
爱联站,翻身站,50
爱联站,红树湾站,3
爱联站,罗湖站,516
爱联站,白石龙站,31
爱联站,百鸽笼站,187
爱联站,白石洲站,77
爱联站,华侨城站,26
爱联站,丹竹头站,972
爱联站,东角头站,36
爱联站,下水径站,181
爱联站,前海湾站,7
爱联站,侨城东站,46
爱联站,湖贝站,72
爱联站,华强北站,141
爱联站,世界之窗站,91
爱联站,侨城北站,20
爱联站,六约站,542
爱联站,会展中心站,238
爱联站,侨香站,67
爱联站,兴东站,45
爱联站,临海站,2
爱联站,华新站,441
爱联站,五和站,364
爱联站,上水径站,82
爱联站,国贸站,418
爱联站,固戍站,53
爱联站,后瑞站,23
爱联站,福永站,44
爱联站,南山站,132
爱联站,机场站,63
爱联站,碧海湾站,20
爱联站,宝安站,13
爱联站,桥头站,22
爱联站,机场北站,1
爱联站,香蜜湖站,41
爱联站,鲤鱼门站,28
爱联站,大芬站,779
爱联站,太安站,102
爱联站,大运站,916
爱联站,福田口岸站,53
爱联站,竹子林站,78
爱联站,福田站,248
爱联站,红山站,38
爱联站,科学馆站,323
爱联站,科苑站,59
爱联站,红岭站,190
爱联站,上梅林站,129
爱联站,高新园站,169
爱联站,香蜜站,12
爱联站,安托山站,7
爱联站,坂田站,184
爱联站,福民站,57
爱联站,少年宫站,212
爱联站,岗厦站,205
爱联站,坪洲站,51
爱联站,宝体站,11
爱联站,市民中心站,68
爱联站,益田站,315
爱联站,石厦站,152
爱联站,布吉站,948
爱联站,上塘站,44
爱联站,深圳湾公园站,39
爱联站,民治站,258
爱联站,怡景站,141
爱联站,民乐站,27
爱联站,布心站,85
爱联站,横岗站,1558
爱联站,新安站,15
爱联站,蛇口港站,22
田贝站,燕南站,34
田贝站,登良站,52
田贝站,灵芝站,134
田贝站,留仙洞站,42
田贝站,海月站,72
田贝站,洪浪北站,88
田贝站,永湖站,226
田贝站,海上世界站,24
田贝站,机场东站,28
田贝站,新秀站,92
田贝站,晒布站,1160
田贝站,桃园站,124
田贝站,景田站,201
田贝站,杨美站,417
田贝站,木棉湾站,1379
田贝站,岗厦北站,69
田贝站,宝安中心站,43
田贝站,宝华站,10
田贝站,大学城站,46
田贝站,大剧院站,668
田贝站,塘朗站,61
田贝站,通新岭站,320
田贝站,吉祥站,360
田贝站,塘坑站,794
田贝站,南联站,304
田贝站,双龙站,528
田贝站,大新站,110
田贝站,后海站,205
田贝站,莲花西站,96
田贝站,莲花村站,244
田贝站,翠竹站,899
田贝站,荷坳站,275
田贝站,老街站,1770
田贝站,莲花北站,62
田贝站,翻身站,76
田贝站,红树湾站,9
田贝站,罗湖站,1057
田贝站,白石龙站,125
田贝站,百鸽笼站,904
田贝站,白石洲站,115
田贝站,华侨城站,55
田贝站,丹竹头站,2240
田贝站,东角头站,47
田贝站,下水径站,1032
田贝站,前海湾站,5
田贝站,侨城东站,85
田贝站,湖贝站,114
田贝站,华强北站,717
田贝站,世界之窗站,138
田贝站,侨城北站,37
田贝站,六约站,906
田贝站,会展中心站,322
田贝站,侨香站,67
田贝站,兴东站,60
田贝站,临海站,3
田贝站,华新站,549
田贝站,五和站,547
田贝站,上水径站,294
田贝站,国贸站,591
田贝站,固戍站,65
田贝站,后瑞站,51
田贝站,福永站,49
田贝站,南山站,240
田贝站,机场站,134
田贝站,碧海湾站,75
田贝站,宝安站,35
田贝站,桥头站,26
田贝站,香蜜湖站,51
田贝站,鲤鱼门站,54
田贝站,大芬站,1823
田贝站,太安站,663
田贝站,大运站,300
田贝站,福田口岸站,137
田贝站,竹子林站,103
田贝站,福田站,394
田贝站,红山站,69
田贝站,科学馆站,343
田贝站,科苑站,87
田贝站,红岭站,386
田贝站,上梅林站,324
田贝站,高新园站,244
田贝站,香蜜站,22
田贝站,安托山站,21
田贝站,坂田站,405
田贝站,福民站,247
田贝站,少年宫站,293
田贝站,岗厦站,297
田贝站,坪洲站,115
田贝站,宝体站,18
田贝站,市民中心站,64
田贝站,益田站,355
田贝站,石厦站,314
田贝站,深湾站,2
田贝站,布吉站,1675
田贝站,上塘站,65
田贝站,深圳湾公园站,35
田贝站,民治站,406
田贝站,怡景站,707
田贝站,民乐站,83
田贝站,布心站,731
田贝站,横岗站,920
田贝站,新安站,22
田贝站,蛇口港站,26
燕南站,登良站,136
燕南站,灵芝站,68
燕南站,留仙洞站,31
燕南站,海月站,111
燕南站,洪浪北站,57
燕南站,永湖站,9
燕南站,海上世界站,71
燕南站,机场东站,22
燕南站,新秀站,718
燕南站,晒布站,47
燕南站,桃园站,77
燕南站,景田站,1047
燕南站,杨美站,493
燕南站,木棉湾站,34
燕南站,岗厦北站,687
燕南站,宝安中心站,35
燕南站,宝华站,8
燕南站,大学城站,41
燕南站,大剧院站,951
燕南站,塘朗站,56
燕南站,通新岭站,6
燕南站,吉祥站,13
燕南站,塘坑站,43
燕南站,南联站,28
燕南站,双龙站,30
燕南站,大新站,54
燕南站,后海站,200
燕南站,莲花西站,306
燕南站,莲花村站,23
燕南站,翠竹站,30
燕南站,荷坳站,9
燕南站,老街站,256
燕南站,莲花北站,138
燕南站,翻身站,42
燕南站,红树湾站,28
燕南站,罗湖站,288
燕南站,白石龙站,427
燕南站,百鸽笼站,590
燕南站,白石洲站,81
燕南站,华侨城站,24
燕南站,丹竹头站,116
燕南站,东角头站,88
燕南站,下水径站,711
燕南站,前海湾站,5
燕南站,侨城东站,16
燕南站,湖贝站,1191
燕南站,华强北站,361
燕南站,世界之窗站,246
燕南站,侨城北站,108
燕南站,六约站,17
燕南站,会展中心站,144
燕南站,侨香站,402
燕南站,兴东站,30
燕南站,华新站,23
燕南站,五和站,919
燕南站,上水径站,287
燕南站,国贸站,180
燕南站,固戍站,72
燕南站,后瑞站,15
燕南站,福永站,66
燕南站,南山站,224
燕南站,机场站,76
燕南站,碧海湾站,154
燕南站,宝安站,89
燕南站,桥头站,68
燕南站,香蜜湖站,13
燕南站,鲤鱼门站,19
燕南站,大芬站,84
燕南站,太安站,311
燕南站,大运站,30
燕南站,福田口岸站,140
燕南站,竹子林站,30
燕南站,福田站,530
燕南站,红山站,267
燕南站,科学馆站,15
燕南站,科苑站,168
燕南站,红岭站,6
燕南站,上梅林站,244
燕南站,高新园站,71
燕南站,香蜜站,160
燕南站,安托山站,44
燕南站,坂田站,549
燕南站,福民站,132
燕南站,少年宫站,132
燕南站,岗厦站,42
燕南站,坪洲站,69
燕南站,宝体站,12
燕南站,市民中心站,263
燕南站,益田站,221
燕南站,石厦站,256
燕南站,深湾站,7
燕南站,布吉站,660
燕南站,上塘站,150
燕南站,深圳湾公园站,31
燕南站,民治站,421
燕南站,怡景站,478
燕南站,民乐站,270
燕南站,布心站,300
燕南站,横岗站,43
燕南站,新安站,47
燕南站,蛇口港站,55
登良站,灵芝站,328
登良站,留仙洞站,54
登良站,海月站,575
登良站,洪浪北站,144
登良站,永湖站,8
登良站,海上世界站,593
登良站,机场东站,61
登良站,新秀站,115
登良站,晒布站,86
登良站,桃园站,201
登良站,景田站,603
登良站,杨美站,44
登良站,木棉湾站,82
登良站,岗厦北站,135
登良站,宝安中心站,144
登良站,宝华站,49
登良站,大学城站,86
登良站,大剧院站,532
登良站,塘朗站,58
登良站,通新岭站,48
登良站,吉祥站,32
登良站,塘坑站,49
登良站,南联站,48
登良站,双龙站,65
登良站,大新站,199
登良站,后海站,665
登良站,莲花西站,162
登良站,莲花村站,80
登良站,翠竹站,80
登良站,荷坳站,18
登良站,老街站,205
登良站,莲花北站,49
登良站,翻身站,271
登良站,红树湾站,450
登良站,罗湖站,211
登良站,白石龙站,208
登良站,百鸽笼站,87
登良站,白石洲站,690
登良站,华侨城站,146
登良站,丹竹头站,122
登良站,东角头站,1173
登良站,下水径站,73
登良站,前海湾站,32
登良站,侨城东站,122
登良站,湖贝站,229
登良站,华强北站,271
登良站,世界之窗站,1439
登良站,侨城北站,399
登良站,六约站,46
登良站,会展中心站,253
登良站,侨香站,226
登良站,兴东站,111
登良站,临海站,14
登良站,华新站,62
登良站,五和站,183
登良站,上水径站,50
登良站,国贸站,179
登良站,固戍站,343
登良站,后瑞站,113
登良站,福永站,255
登良站,南山站,472
登良站,机场站,132
登良站,碧海湾站,482
登良站,宝安站,257
登良站,桥头站,196
登良站,香蜜湖站,73
登良站,鲤鱼门站,171
登良站,大芬站,89
登良站,太安站,106
登良站,大运站,30
登良站,福田口岸站,83
登良站,竹子林站,194
登良站,福田站,424
登良站,红山站,126
登良站,科学馆站,119
登良站,科苑站,1459
登良站,红岭站,64
登良站,上梅林站,209
登良站,高新园站,505
登良站,香蜜站,83
登良站,安托山站,85
登良站,坂田站,103
登良站,福民站,124
登良站,少年宫站,74
登良站,岗厦站,222
登良站,坪洲站,551
登良站,宝体站,74
登良站,市民中心站,208
登良站,益田站,132
登良站,石厦站,110
登良站,深湾站,4
登良站,布吉站,161
登良站,上塘站,95
登良站,深圳湾公园站,78
登良站,民治站,203
登良站,怡景站,82
登良站,民乐站,180
登良站,布心站,38
登良站,横岗站,69
登良站,新安站,60
登良站,蛇口港站,211
灵芝站,留仙洞站,1529
灵芝站,海月站,119
灵芝站,洪浪北站,641
