FROM_STATION,TO_STATION,FLOW
宝安中心站,岗厦站,110
大芬站,车公庙站,667
岗厦北站,后海站,169
市民中心站,世界之窗站,212
岗厦站,六约站,107
大学城站,农林站,106
宝华站,机场东站,95
大剧院站,红岭北站,29
塘朗站,梅村站,10
塘坑站,碧头站,7
塘朗站,孖岭站,8
宝安中心站,市民中心站,31
大芬站,长岭陂站,29
少年宫站,大芬站,256
市民中心站,东角头站,109
大剧院站,笋岗站,66
岗厦站,兴东站,51
后瑞站,梅村站,11
坂田站,龙华站,248
坪洲站,车公庙站,1297
大运站,大新站,28
塘坑站,老街站,612
大芬站,岗厦站,312
塘朗站,福田站,49
通新岭站,碧海湾站,32
太安站,后海站,103
大新站,机场东站,254
国贸站,农林站,67
大剧院站,田贝站,293
宝体站,世界之窗站,135
后海站,碧头站,127
安托山站,六约站,15
固戍站,红岭北站,43
大学城站,海上世界站,14
通新岭站,皇岗口岸站,39
大芬站,丹竹头站,774
大学城站,坂田站,494
塘朗站,怡景站,174
后瑞站,香梅北站,16
大剧院站,安托山站,65
后海站,西丽湖站,87
塘坑站,民乐站,22
南联站,马安山站,15
大新站,华强北站,28
双龙站,园岭站,67
吉祥站,红树湾南站,4
塘坑站,横岗站,589
后海站,华强路站,140
通新岭站,皇岗村站,22
大新站,华侨城站,189
塘朗站,布心站,57
大剧院站,太安站,605
双龙站,泥岗站,32
南联站,沙井站,25
大学城站,国贸站,24
后瑞站,草埔站,13
大剧院站,大运站,137
大学城站,固戍站,437
大新站,前海湾站,71
塘朗站,布吉站,283
后海站,龙胜站,257
大芬站,湖贝站,99
通新岭站,沙尾站,116
吉祥站,洪湖站,20
后瑞站,长龙站,49
塘坑站,桃园站,20
双龙站,银湖站,30
南联站,后亭站,23
南联站,松岗站,16
双龙站,孖岭站,33
塘坑站,杨美站,132
通新岭站,上沙站,75
塘朗站,市民中心站,76
大新站,兴东站,330
大剧院站,大芬站,729
大学城站,后瑞站,142
大芬站,东角头站,28
吉祥站,笋岗站,75
后海站,龙城广场站,74
后瑞站,长岭陂站,5
南联站,碧头站,7
塘坑站,机场东站,13
塘朗站,岗厦站,59
后瑞站,车公庙站,293
大芬站,世界之窗站,82
大剧院站,大新站,507
大新站,六约站,40
后海站,龙华站,349
通新岭站,农林站,68
大学城站,后海站,154
吉祥站,红岭北站,58
双龙站,梅村站,38
南联站,文锦站,5
大学城站,通新岭站,17
大芬站,下水径站,176
塘坑站,木棉湾站,321
后海站,黄贝岭站,433
大新站,侨香站,117
通新岭站,深云站,9
双龙站,下梅林站,31
塘朗站,岗厦北站,28
大剧院站,大学城站,78
吉祥站,八卦岭站,31
后瑞站,赤湾站,7
大新站,侨城北站,153
塘坑站,景田站,64
双龙站,梅景站,31
大学城站,吉祥站,26
后瑞站,购物公园站,147
后海站,鲤鱼门站,308
通新岭站,桃源村站,35
大芬站,上水径站,66
塘朗站,少年宫站,77
吉祥站,黄木岗站,33
南联站,向西村站,12
南联站,人民南站,3
双龙站,香梅站,11
后海站,高新园站,359
大新站,侨城东站,328
后瑞站,西乡站,1632
塘朗站,宝安中心站,217
塘坑站,晒布站,258
大剧院站,塘朗站,116
大芬站,上梅林站,151
吉祥站,华强南站,27
大学城站,双龙站,62
通新岭站,龙井站,11
大芬站,五和站,319
大剧院站,宝体站,146
大学城站,坪洲站,638
后海站,茶光站,77
后瑞站,香蜜湖站,30
双龙站,红岭南站,30
塘坑站,民治站,194
塘朗站,新安站,36
吉祥站,深圳湾公园站,12
大新站,华新站,35
南联站,塘尾站,11
吉祥站,下沙站,20
大新站,南联站,44
大芬站,会展中心站,370
通新岭站,赤尾站,185
固戍站,西丽站,452
后海站,珠光站,173
大学城站,塘坑站,43
双龙站,鹿丹村站,21
大剧院站,宝华站,30
塘坑站,水湾站,22
南联站,桥头站,11
大运站,上塘站,15
塘朗站,新秀站,11
后瑞站,香蜜站,2
南联站,福永站,10
大剧院站,宝安中心站,204
通新岭站,华强南站,88
大学城站,塘朗站,526
后瑞站,高新园站,1049
固戍站,西乡站,2900
大芬站,侨城东站,78
大新站,双龙站,112
双龙站,人民南站,10
塘坑站,水贝站,348
大运站,上梅林站,42
后海站,龙井站,81
塘朗站,晒布站,21
吉祥站,香梅站,8
双龙站,沙井站,53
通新岭站,红树湾南站,6
大学城站,太安站,74
大新站,国贸站,321
白石洲站,宝安站,27
科苑站,留仙洞站,70
白石龙站,松岗站,17
白石龙站,碧头站,6
百鸽笼站,梅村站,20
竹子林站,海上世界站,26
福田站,老街站,328
红岭站,岗厦站,110
科苑站,田贝站,43
白石洲站,碧海湾站,59
红山站,机场东站,27
科学馆站,福田站,57
科学馆站,红岭站,98
福田站,蛇口港站,49
科苑站,百鸽笼站,165
竹子林站,清湖站,276
红山站,民治站,104
百鸽笼站,红岭南站,7
红岭站,新安站,12
白石龙站,塘尾站,11
福田站,莲花西站,206
红山站,民乐站,227
竹子林站,深康站,161
科学馆站,红山站,255
科苑站,白石龙站,387
百鸽笼站,园岭站,104
红岭站,怡景站,15
白石龙站,马安山站,7
竹子林站,湾厦站,45
红山站,水湾站,44
科苑站,益田站,77
红岭站,新秀站,15
百鸽笼站,鹿丹村站,12
科学馆站,红树湾站,12
白石龙站,桥头站,12
百鸽笼站,文锦站,3
竹子林站,爱联站,33
红山站,洪浪北站,78
科苑站,福田口岸站,73
红岭站,木棉湾站,261
科学馆站,翻身站,97
白石龙站,机场站,60
竹子林站,田贝站,48
科学馆站,老街站,1366
科苑站,福田站,253
红山站,海上世界站,20
白石龙站,碧海湾站,12
红岭站,机场东站,27
百鸽笼站,碧头站,6
竹子林站,灵芝站,81
科学馆站,罗湖站,1263
科苑站,石厦站,130
红岭站,晒布站,291
百鸽笼站,人民南站,21
白石龙站,福永站,27
红山站,水贝站,12
百鸽笼站,向西村站,8
科学馆站,翠竹站,238
科苑站,福民站,115
红岭站,景田站,150
竹子林站,燕南站,14
红山站,永湖站,7
竹子林站,莲花村站,43
红山站,竹子林站,133
红岭站,白石洲站,41
红岭站,白石龙站,134
竹子林站,莲花西站,14
竹子林站,蛇口港站,42
红岭站,百鸽笼站,53
红山站,红岭站,75
红山站,荷坳站,3
红岭站,科学馆站,118
红岭站,福田站,463
红山站,老街站,235
红山站,莲花村站,93
红岭站,竹子林站,55
红岭站,科苑站,50
红山站,莲花北站,415
红岭站,石厦站,328
红山站,罗湖站,63
红岭站,益田站,291
红山站,红树湾站,11
红山站,翻身站,88
红岭站,福田口岸站,65
红山站,翠竹站,66
红岭站,福民站,103
科苑站,莲花西站,168
竹子林站,红山站,141
红山站,白石龙站,391
红岭站,深康站,12
科苑站,蛇口港站,168
竹子林站,红岭站,60
红岭站,清湖站,150
红山站,百鸽笼站,40
竹子林站,科苑站,202
百鸽笼站,南山站,89
科苑站,莲花北站,44
红岭站,深圳北站,229
红山站,登良站,65
科苑站,莲花村站,60
红岭站,深大站,110
红山站,白石洲站,59
竹子林站,莲花北站,86
红岭站,登良站,28
红山站,科苑站,188
红山站,科学馆站,251
竹子林站,荷坳站,29
红岭站,留仙洞站,12
红山站,福田站,401
红岭站,田贝站,189
竹子林站,老街站,274
红岭站,爱联站,100
红山站,福田口岸站,590
竹子林站,翻身站,64
红岭站,燕南站,4
红山站,福民站,322
竹子林站,翠竹站,128
红山站,石厦站,207
竹子林站,罗湖站,244
红岭站,灵芝站,43
红山站,益田站,129
红岭站,湾厦站,14
竹子林站,红树湾站,17
红岭站,蛇口港站,13
红山站,莲花西站,61
红岭站,红山站,98
红山站,蛇口港站,26
红岭站,老街站,576
红岭站,翻身站,21
红岭站,翠竹站,312
红岭站,罗湖站,348
红岭站,莲花西站,48
红岭站,莲花村站,225
红岭站,莲花北站,52
红岭站,荷坳站,84
红岭站,红树湾站,1
老街站,会展中心站,755
翠竹站,塘坑站,305
福民站,赤尾站,756
福田站,香蜜站,219
荷坳站,上塘站,11
科学馆站,西丽站,91
福田口岸站,珠光站,59
翻身站,南联站,47
益田站,鹿丹村站,25
石厦站,下沙站,282
罗湖站,宝华站,18
红树湾站,新秀站,10
福民站,黄木岗站,199
罗湖站,少年宫站,123
红树湾站,景田站,92
翠竹站,大剧院站,525
福田口岸站,桃源村站,96
百鸽笼站,晒布站,87
清湖站,人民南站,41
白石洲站,灵芝站,145
登良站,石厦站,52
白石龙站,水贝站,42
深康站,福永站,5
留仙洞站,罗湖站,27
留仙洞站,红树湾站,3
清湖站,鹿丹村站,49
百鸽笼站,新秀站,138
白石龙站,水湾站,96
登良站,益田站,67
白石洲站,湾厦站,93
深康站,桥头站,4
福民站,宝体站,24
福田口岸站,坪洲站,119
科学馆站,五和站,264
福田站,华新站,436
田贝站,茶光站,22
石厦站,新安站,19
益田站,民治站,136
燕南站,深圳湾公园站,16
留仙洞站,香蜜湖站,12
灵芝站,红岭南站,4
湾厦站,塘尾站,14
燕南站,深湾站,4
益田站,民乐站,211
石厦站,怡景站,85
留仙洞站,香梅北站,28
福田站,华强北站,709
福田口岸站,坂田站,217
科学馆站,丹竹头站,677
灵芝站,园岭站,56
福民站,安托山站,38
湾厦站,马安山站,19
田贝站,西丽湖站,9
爱联站,皇岗口岸站,16
留仙洞站,长岭陂站,26
科学馆站,东角头站,71
福田口岸站,后瑞站,71
石厦站,市民中心站,157
福民站,大芬站,85
燕南站,笋岗站,92
益田站,杨美站,96
爱联站,上沙站,29
田贝站,龙城广场站,119
福田站,兴东站,44
灵芝站,孖岭站,27
湾厦站,松岗站,35
田贝站,龙华站,96
福民站,大新站,100
福田站,六约站,196
福田口岸站,后海站,112
益田站,机场东站,35
科学馆站,世界之窗站,340
灵芝站,梅村站,22
留仙洞站,车公庙站,170
石厦站,岗厦站,169
爱联站,农林站,10
燕南站,红岭北站,20
湾厦站,碧头站,5
留仙洞站,草埔站,63
益田站,横岗站,240
福田站,华侨城站,45
福民站,太安站,183
田贝站,华强路站,115
福田口岸站,国贸站,389
石厦站,布心站,48
灵芝站,泥岗站,17
科学馆站,临海站,1
湾厦站,沙井站,53
燕南站,红树湾南站,9
爱联站,皇岗村站,9
燕南站,洪湖站,19
科学馆站,湖贝站,194
福田站,前海湾站,109
福民站,大运站,35
石厦站,布吉站,311
留仙洞站,长龙站,152
益田站,桃园站,130
福田口岸站,固戍站,81
田贝站,龙胜站,95
爱联站,沙尾站,35
湾厦站,后亭站,14
灵芝站,银湖站,7
福田口岸站,双龙站,66
科学馆站,上梅林站,221
留仙洞站,西乡站,326
益田站,晒布站,309
福田站,侨城东站,84
燕南站,华强南站,53
石厦站,宝安中心站,57
田贝站,高新园站,128
福民站,塘朗站,74
灵芝站,香梅站,28
爱联站,龙井站,16
燕南站,赤尾站,196
田贝站,香蜜站,12
科学馆站,上塘站,209
福田站,会展中心站,134
留仙洞站,西丽站,653
灵芝站,下沙站,166
益田站,新秀站,117
福民站,塘坑站,27
爱联站,珠光站,10
石厦站,宝华站,15
福田口岸站,南联站,22
湾厦站,文锦站,1
爱联站,深云站,6
科学馆站,下水径站,212
益田站,木棉湾站,370
田贝站,黄贝岭站,239
福田站,侨香站,459
福田口岸站,通新岭站,67
石厦站,岗厦北站,188
福民站,大学城站,41
灵芝站,下梅林站,35
燕南站,八卦岭站,40
留仙洞站,赤湾站,3
湾厦站,向西村站,1
福田口岸站,吉祥站,33
燕南站,黄木岗站,80
留仙洞站,购物公园站,65
福田站,侨城北站,139
益田站,景田站,420
福民站,大剧院站,448
石厦站,少年宫站,426
爱联站,桃源村站,13
科学馆站,上水径站,76
田贝站,鲤鱼门站,24
灵芝站,梅景站,33
灵芝站,塘尾站,112
科苑站,五和站,513
益田站,清湖站,322
福田站,坪洲站,294
石厦站,民治站,193
登良站,香蜜湖站,41
福民站,新安站,20
科学馆站,华新站,47
福田口岸站,宝体站,56
留仙洞站,茶光站,69
爱联站,深圳湾公园站,21
燕南站,园岭站,4
福民站,怡景站,66
灵芝站,马安山站,139
科苑站,丹竹头站,158
留仙洞站,西丽湖站,88
田贝站,皇岗口岸站,49
石厦站,民乐站,294
登良站,香梅北站,101
益田站,深康站,64
福田口岸站,安托山站,17
福田站,坂田站,119
五和站,园岭站,129
兴东站,红山站,96
丹竹头站,马安山站,29
六约站,莲花村站,156
五和站,泥岗站,49
华新站,布心站,132
华侨城站,深大站,212
华强北站,横岗站,162
兴东站,竹子林站,30
丹竹头站,沙井站,68
前海湾站,白石洲站,29
五和站,红岭南站,9
华侨城站,清湖站,78
华强北站,民治站,361
丹竹头站,塘尾站,22
兴东站,红岭站,19
前海湾站,百鸽笼站,12
华新站,新安站,14
六约站,蛇口港站,20
前海湾站,田贝站,3
华新站,岗厦站,37
六约站,老街站,527
华强北站,机场东站,9
丹竹头站,碧头站,27
五和站,梅村站,30
华侨城站,海上世界站,47
兴东站,福田站,45
临海站,碧海湾站,5
前海湾站,爱联站,2
华新站,岗厦北站,47
华强北站,木棉湾站,166
兴东站,福田口岸站,68
临海站,机场站,8
丹竹头站,文锦站,21
六约站,翻身站,33
五和站,下梅林站,71
华侨城站,洪浪北站,31
前海湾站,登良站,18
兴东站,科苑站,126
华新站,布吉站,733
华侨城站,深圳北站,119
六约站,莲花北站,24
五和站,银湖站,29
华强北站,桃园站,51
丹竹头站,后亭站,22
临海站,南山站,17
临海站,宝安站,2
华强北站,杨美站,443
华侨城站,海月站,47
六约站,荷坳站,199
兴东站,科学馆站,27
丹竹头站,松岗站,49
华新站,市民中心站,45
五和站,孖岭站,35
前海湾站,留仙洞站,29
华新站,坪洲站,62
丹竹头站,深圳湾公园站,52
兴东站,清湖站,438
侨香站,红岭站,47
侨城北站,蛇口港站,47
六约站,百鸽笼站,149
湖贝站,塘尾站,20
华侨城站,新安站,38
华强北站,宝体站,21
前海湾站,民治站,60
前海湾站,水贝站,1
华侨城站,晒布站,30
侨香站,罗湖站,69
六约站,石厦站,98
华新站,塘朗站,50
兴东站,灵芝站,1314
丹竹头站,香梅站,24
华强北站,宝安中心站,32
五和站,华强南站,83
湖贝站,福永站,53
丹竹头站,下沙站,167
华新站,塘坑站,323
五和站,赤尾站,104
六约站,益田站,159
侨香站,红树湾站,74
兴东站,湾厦站,31
前海湾站,水湾站,16
湖贝站,桥头站,27
华侨城站,新秀站,12
华强北站,宝华站,7
临海站,塘尾站,3
华强北站,新安站,19
侨香站,蛇口港站,31
兴东站,百鸽笼站,89
丹竹头站,红岭南站,102
六约站,红岭站,169
华新站,宝体站,12
五和站,深圳湾公园站,82
华侨城站,民治站,43
前海湾站,清湖站,22
临海站,马安山站,3
前海湾站,深康站,2
五和站,深湾站,1
丹竹头站,园岭站,202
华强北站,怡景站,441
侨香站,莲花西站,180
华侨城站,民乐站,51
六约站,红山站,27
华新站,安托山站,17
兴东站,白石龙站,133
五和站,红树湾南站,6
华新站,太安站,290
华强北站,布心站,320
兴东站,白石洲站,159
侨香站,莲花村站,41
前海湾站,深大站,24
六约站,竹子林站,160
华侨城站,横岗站,23
丹竹头站,泥岗站,46
临海站,沙井站,14
华新站,大运站,162
华侨城站,桃园站,296
湖贝站,南山站,179
华强北站,布吉站,690
五和站,洪湖站,126
六约站,科苑站,56
侨香站,莲花北站,20
丹竹头站,银湖站,27
前海湾站,深圳北站,148
临海站,后亭站,4
兴东站,登良站,56
临海站,松岗站,3
华侨城站,杨美站,15
六约站,科学馆站,153
丹竹头站,孖岭站,85
华强北站,市民中心站,331
华新站,大芬站,763
五和站,笋岗站,281
兴东站,留仙洞站,435
湖贝站,宝安站,47
前海湾站,海月站,13
侨香站,荷坳站,18
临海站,碧头站,2
前海湾站,海上世界站,3
五和站,红岭北站,242
华侨城站,机场东站,46
湖贝站,碧海湾站,57
侨香站,老街站,105
丹竹头站,梅村站,46
六约站,福田站,200
华强北站,岗厦站,31
华新站,大新站,38
兴东站,田贝站,30
侨香站,翻身站,40
华强北站,岗厦北站,526
华侨城站,木棉湾站,28
五和站,八卦岭站,211
六约站,福田口岸站,32
下水径站,翠竹站,255
湖贝站,永湖站,18
临海站,景田站,2
东角头站,白石洲站,121
丹竹头站,布心站,279
湖贝站,深大站,105
世界之窗站,竹子林站,473
五和站,太安站,427
下水径站,莲花村站,41
丹竹头站,怡景站,275
五和站,安托山站,94
世界之窗站,红山站,75
东角头站,白石龙站,38
湖贝站,深康站,25
下水径站,莲花西站,108
五和站,宝体站,164
湖贝站,清湖站,212
临海站,民治站,10
世界之窗站,红岭站,44
丹竹头站,新安站,12
东角头站,百鸽笼站,18
下水径站,蛇口港站,8
丹竹头站,岗厦北站,77
湖贝站,洪浪北站,40
下水径站,翻身站,75
五和站,大学城站,1423
世界之窗站,福田口岸站,227
东角头站,爱联站,14
临海站,机场东站,1
湖贝站,海上世界站,48
下水径站,老街站,412
世界之窗站,福田站,245
五和站,大新站,311
丹竹头站,岗厦站,469
东角头站,田贝站,23
丹竹头站,市民中心站,100
湖贝站,海月站,136
下水径站,荷坳站,57
五和站,大芬站,349
世界之窗站,科学馆站,342
东角头站,留仙洞站,21
临海站,杨美站,3
下水径站,莲花北站,51
丹竹头站,布吉站,1150
湖贝站,深圳北站,326
东角头站,登良站,582
世界之窗站,科苑站,2083
五和站,大运站,163
临海站,桃园站,9
丹竹头站,景田站,146
五和站,少年宫站,426
世界之窗站,翠竹站,89
